id,title_or_case,score_internal,before,delta,human_score,low_checks,evidence
R01:work:ilgwan:sub:focus,R01,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 2개 · 거절 반영 False / 서로 다른 행동 3개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 7개
R01:work:ilgwan:all:focus,R01,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 2개 · 거절 반영 False / 서로 다른 행동 3개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 7개
R01:work:nopa:free:focus,R01,88,78,10,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R01:work:nopa:one:focus,R01,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 2개 · 거절 반영 False / 서로 다른 행동 3개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 7개
R01:work:nopa:sub:focus,R01,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 2개 · 거절 반영 False / 서로 다른 행동 3개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 7개
R01:work:nopa:all:focus,R01,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 2개 · 거절 반영 False / 서로 다른 행동 3개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 7개
R01:work:dongja:free:focus,R01,88,78,10,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R01:work:dongja:one:focus,R01,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 2개 · 거절 반영 False / 서로 다른 행동 3개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 7개
R01:work:dongja:sub:focus,R01,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 2개 · 거절 반영 False / 서로 다른 행동 3개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 7개
R01:work:dongja:all:focus,R01,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 2개 · 거절 반영 False / 서로 다른 행동 3개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 7개
R01:money:pungun:all:book,R01,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 6개 · 거절 반영 False / 서로 다른 행동 7개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 11개
R01:money:pungun:free:focus,R01,85,65,20,,완결과 가져갈 것 / 읽을 순서,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 0개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 1개
R01:money:pungun:one:focus,R01,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 2개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 6개
R01:money:pungun:sub:focus,R01,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 2개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 6개
R01:money:pungun:all:focus,R01,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 2개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 6개
R01:money:baegun:free:focus,R01,85,65,20,,완결과 가져갈 것 / 읽을 순서,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 0개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 1개
R01:money:baegun:one:focus,R01,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 2개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 6개
R01:money:baegun:sub:focus,R01,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 2개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 6개
R01:money:baegun:all:focus,R01,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 2개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 6개
R01:money:cheongam:free:focus,R01,85,65,20,,완결과 가져갈 것 / 읽을 순서,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 0개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 1개
R01:money:cheongam:one:focus,R01,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 2개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 6개
R01:money:cheongam:sub:focus,R01,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 2개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 6개
R01:money:cheongam:all:focus,R01,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 2개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 6개
R01:money:sigye:free:focus,R01,85,65,20,,완결과 가져갈 것 / 읽을 순서,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 0개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 1개
R01:money:sigye:one:focus,R01,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 2개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 6개
R01:money:sigye:sub:focus,R01,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 2개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 6개
R01:money:sigye:all:focus,R01,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 2개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 6개
R01:money:eunbyeol:free:focus,R01,85,65,20,,완결과 가져갈 것 / 읽을 순서,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 0개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 1개
R01:money:eunbyeol:one:focus,R01,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 2개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 6개
R01:money:eunbyeol:sub:focus,R01,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 2개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 6개
R01:money:eunbyeol:all:focus,R01,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 2개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 6개
R01:money:jeokhyeol:free:focus,R01,85,65,20,,완결과 가져갈 것 / 읽을 순서,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 0개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 1개
R01:money:jeokhyeol:one:focus,R01,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 2개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 6개
R01:money:jeokhyeol:sub:focus,R01,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 2개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 6개
R01:money:jeokhyeol:all:focus,R01,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 2개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 6개
R01:money:monghwa:free:focus,R01,85,65,20,,완결과 가져갈 것 / 읽을 순서,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 0개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 1개
R01:money:monghwa:one:focus,R01,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 2개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 6개
R01:money:monghwa:sub:focus,R01,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 2개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 6개
R01:money:monghwa:all:focus,R01,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 2개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 6개
R01:money:seoyeok:free:focus,R01,85,65,20,,완결과 가져갈 것 / 읽을 순서,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 0개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 1개
R01:money:seoyeok:one:focus,R01,100,85,15,,,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 2개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 6개
