id,title_or_case,score_internal,before,delta,human_score,low_checks,evidence
R26:dir:hook,R26,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R26:dir:daily,R26,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R26:dir:summary,R26,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R26:health:hook,R26,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R26:health:daily,R26,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R26:health:summary,R26,88,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R27:work:hook,R27,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R27:work:daily,R27,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R27:work:summary,R27,88,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R27:money:hook,R27,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R27:money:daily,R27,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R27:money:summary,R27,88,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R27:love:hook,R27,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R27:love:daily,R27,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R27:love:summary,R27,88,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R27:people:hook,R27,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R27:people:daily,R27,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R27:people:summary,R27,85,,,,완결과 가져갈 것 / 읽을 순서,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 0개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 1개
R27:dir:hook,R27,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R27:dir:daily,R27,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R27:dir:summary,R27,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R27:health:hook,R27,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R27:health:daily,R27,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R27:health:summary,R27,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R28:work:hook,R28,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R28:work:daily,R28,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R28:work:summary,R28,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R28:money:hook,R28,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R28:money:daily,R28,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R28:money:summary,R28,88,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R28:love:hook,R28,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R28:love:daily,R28,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R28:love:summary,R28,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R28:people:hook,R28,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R28:people:daily,R28,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R28:people:summary,R28,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R28:dir:hook,R28,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R28:dir:daily,R28,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R28:dir:summary,R28,88,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R28:health:hook,R28,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R28:health:daily,R28,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R28:health:summary,R28,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R29:work:hook,R29,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R29:work:daily,R29,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R29:work:summary,R29,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R29:money:hook,R29,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R29:money:daily,R29,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R29:money:summary,R29,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R29:love:hook,R29,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R29:love:daily,R29,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R29:love:summary,R29,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R29:people:hook,R29,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R29:people:daily,R29,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R29:people:summary,R29,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R29:dir:hook,R29,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R29:dir:daily,R29,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R29:dir:summary,R29,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R29:health:hook,R29,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R29:health:daily,R29,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R29:health:summary,R29,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R30:work:hook,R30,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R30:work:daily,R30,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R30:work:summary,R30,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R30:money:hook,R30,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R30:money:daily,R30,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R30:money:summary,R30,88,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R30:love:hook,R30,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R30:love:daily,R30,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R30:love:summary,R30,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R30:people:hook,R30,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R30:people:daily,R30,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R30:people:summary,R30,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R30:dir:hook,R30,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R30:dir:daily,R30,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R30:dir:summary,R30,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R30:health:hook,R30,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R30:health:daily,R30,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R30:health:summary,R30,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
